Electrocardiogram showed atrial fibrillation with rapid ventricular response and atrial flutter,"['NPP', 'PIP']"
Electrocardiogram showed sinus tachycardia at a rate of 123 beats per minute compared to previous electrocardiogram of 129 there were no significant changes,['NPP']
Elevated CK on 0207 is likely secondary to mild rhabdomyolysis,"['NPP', 'PIP']"
Etiology felt most likely demand ischemia in setting of original hypertensive urgency with persistent elevation of trop 0208 ESRD,"['NPP', 'PIP']"
Etiology most likely a combination of contraction alkalosis and  or posthypercapnia,['NPP']
Evidence of anemia with being pale  but anicteric  no oral lesions,"['NPP', 'PIP']"
Exam was notable for RRR with no murmur  bibasilar crackles  guaiac negative,['NPP']
Ext  2 + edema to knees  warm 2 + pulses  pain in R arm and R hip,['NPP']
Ext  Cool  1 + pedal pulses   varicosities   edema,['NPP']
Ext  Warm  wellperfused  edema   varicosities,['NPP']
Ext  no cce  left arm with fistula with good thrill,['NPP']
Ext  no cce  no edema,['NPP']
Extremities  0509 + pretibial edema extending above knee R  L  no asterixis,['NPP']
Extremities  Without cyanosis  clubbing or edema,['NPP']
Extremities are warm  well perfused  no cyanosis  clubbing or,['NPP']
Extremities reveal no edema  no swelling,['NPP']
Extremities reveal the right lower extremity was tense  purplered  swollen  and was warm from the knee to the ankle and extremely tender,['NPP']
Extremity examination revealed no clubbing  cyanosis  or edema,['NPP']
FLANK PAIN URI,['NPP']
Father with CAD at 90  diabetes  CVA  hypercholesterolemia,['NPP']
Fatigue secondary to worsening dyspnea,"['NPP', 'PIP']"
Findings consistent with failure or fluid overload,['NPP']
Findings included no gross evidence seating in the abdominal wall  one nodule on the posterior surface of the right lobe of the liver  one nodule in the inferior edge of the falciform ligament,"['NPP', 'PIP']"
Finger tapping and rapid alternating movements were slow on the left and she had trouble isolating individual finger movements,['NPP']
First  he had right lower extremity swelling and lower extremity noninvasives confirmed the diagnosis of a femoral deep venous thrombosis,"['NPP', 'PIP']"
Following balloon angioplasty  there was a local dissection with evidence of intraluminal thrombus  with a greater than 10 loss in the initial gain following coronary angioplasty,"['NPP', 'PIP']"
Foot ulcer  diabetic ulcer sp surgery but never healed,['NPP']
For her paraplegia and associated muscle spasticity she was continued on her Zanaflex,"['NPP', 'PIP']"
For the past couple of months the patient has had a nonhealing right dorsal foot ulcer which has been increasing in size and started as a pin hole and she does not recollect any trauma  as similar small ulcers developed on the left foot as well around the same time  but that has subsequently healed,['NPP']
Fournier aposs gangrene versus necrotizing fasciitis,['NPP']
From a heme standpoint  he presented anemic and with an elevated PT INR,['NPP']
Further ROS reveals mild SOB in the days preceding admission  but he tells me that he was surprised to find out about his low oxygen saturation because he did not feel that bad,['NPP']
Further evaluation of his renal failure showed that the patient has bilateral hydronephrosis  most likely obstructive uropathy due to prostate CA in the pelvic area,"['NPP', 'PIP']"
Further testing revealed hyperparathyroidism as evidenced by an elevated PTH,"['PIP', 'NPP']"
GI was consulted on 101597 for melena  decreased hematocrit prior to his humeral fixation surgery,['NPP']
Gait was wide based  very unsteady  veering to the left and to the right,['NPP']
Gastritis and duodenitis,['NPP']
Gastroenteritis is possible but she has no vomiting and only occ nausea with meds,['NPP']
Gastroesophageal reflux disease,['NPP']
Gastrointestinal  Her initial CT scan showed dilated Turner colon  wall thickening and pneumatosis see pertinent results,['NPP']
Gen  in NAD  but winces in pain with movements of his back,['NPP']
Gen  somnolent  confused,['NPP']
General  Nondysmorphic preterm male in mild respiratory distress,['NPP']
Give on an empty stomach  give 1hr before or 2hr after food  SINGULAIR  MONTELUKAST  10 MG PO BEDTIME ADVAIR DISKUS 50050  FLUTICASONE PROPIONATE  1 PUFF INH BID CALTRATE + D 1 TAB PO BID LANTUS  INSULIN GLARGINE  35 UNITS SC QAM DUONEB  ALBUTEROL AND IPRATROPIUM NEBULIZER  305 MG NEB Q6H Starting Today  0317  PRN Shortness of Breath  Wheezing NOVOLOG  INSULIN ASPART  4 UNITS SC AC,['NPP']
Given her hypertension which was very difficult to control  it was felt that she had renal artery stenosis and thus she underwent MRA of the kidney which showed severe right renal artery stenosis at its origin,"['NPP', 'PIP']"
Given his history and physical exam  Mr Anders presented with an injury most consistent with meniscal tear,"['PIP', 'NPP']"
Given no other risk factors or likely causes  the most likely etiology for his embolus is DVT from the left leg,"['PIP', 'NPP']"
Given the fact that the patient had issues with muscle cramping with Atorvastatin in the past  she was started on Pravastatin which should give less of these side effects,"['PIP', 'NPP']"
Given the fact that the patient had significant apical akinesis  she was started on heparin with a transition to Coumadin for anticoagulation for stroke prevention in the setting of apical akinesis,['NPP']
Given the localization of the hematoma and the history of hypertension  the most likely cause for Mrs Dua aposs cerebellar hemorrhage is hypertension,"['NPP', 'PIP']"
Given the patient s recent RP bleed  there was concern for a recurrent bleed,"['NPP', 'PIP']"
Given the patient s right thigh hematoma  a duplex evaluation of the right lower extremity was performed on 20100628 and demonstrated no evidence of major arterial or venous injury in the level of,['NPP']
Given the presence of consolidation on chest xray  however  and previous history of pneumonia  the patient was maintained on antibiotics of Zithromax 500 mg daily and ceftriaxone,['NPP']
Go to an Emergency Room if you experience symptoms including  but not necessarily limited to  new and continuing nausea  vomiting  fevers  1015 F   chills  or shortness of breath,"['NPP', 'PIP']"
Gram stain and culture of the ascites failed to identify any organism,['NPP']
HCV cirrhosis cb esophageal varices  ascites  partial portal vein thrombosis,"['NPP', 'PIP']"
HEENT  NCAT  PERRL  EOMI  no icterus  OP clear  MMM  no tongue fasciculations,['NPP']
HEENT  PERRL  left pupil smaller than right  pt will not participate in EOMI  sclera anicteric  MM dry  No OP lesions,['NPP']
HEENT exam atraumatic  no oral lesions,['NPP']
HEIGHT 63 HEENT NORMAL MOUTH NORMAL NECK NORMAL BREASTS NORMAL No masses NIPPLES NORMAL CHEST NORMAL CTA bilat  neg wheezing COR NORMAL NSR  no murmur ABDOMEN Gravid  vtx,['NPP']
HER WOUND HAS REMAIND DRY AND CLOSED  WITHOUT EVIDENCE OF INFECTION OR BREAKDOWN,"['NPP', 'PIP']"
HISTORY  Trauma  congestive heart failure  fever  pneumonia,['NPP']
HTN,['NPP']
HTN  DM,['NPP']
HTN elev chol right facial droop with metal plate secondary to GSW to face right nephrectomy,['NPP']
HTN ventral hernia right nephrectomy sp right facial plating,['NPP']
Had Chest CT to r  o dissection  due to back pain  which was neg,['NPP']
Had subsequent abnormal stress test and pefusion imaging showed EF 38 with perfusion defects,['NPP']
He also began to develop noticeably increasing bilateral lower extremity weakness and possibly numbness in the lower extremities,['NPP']
He also complained of increased shortness of breath and  difficulty catching his breath,"['PIP', 'NPP']"
He also complained of occasional spells and jitteriness and some orthostatic dizziness and thus Neurology was consulted and EMG aposs were performed which were normal,['NPP']
He also complained of some fecal incontinence the day prior to admission without urinary incontinence,['NPP']
He also had a 50 LAD stenosis  a 100 large DT stenosis and a nondominant RCA with left RCA collaterals,['NPP']
He also had a high CO and low SVR suggestive of sepsis  but he never had an elevated WBC and was afebrile during his entire hospital admission with negative blood  urine  wound  and pleural fluid cultures,"['NPP', 'PIP']"
He also had a widened QRS of 153 milliseconds  an old right bundle branch block  and no acute ST or T wave changes,['NPP']
He also has a diagnosis of interstitial cystitis and more significantly has a history of coronary artery disease with a recent catheterization  supraventricular tachycardia  and a progressive mitochondrial myopathy,['NPP']
He also noted a 23 pound weight loss in the past 11 months despite having an increased appetite,"['PIP', 'NPP']"
He became hypotensive in the emergency room with a systolic blood pressure in the 80 s and had decreased respiratory rate,['NPP']
He can be given intravenous Lasix as needed for any evidence of respiratory compromise or increasing pulmonary edema,['NPP']
He continued to have an oxygen requirement and CT scan suggested ground glass opacities  suggestive of an underlying infectious process,"['NPP', 'PIP']"
He denied CP  SOB  HA  vision changes  neck stiffness  dysuria  or other symptoms,['NPP']
He denied any fevers  chills  or night sweats,['NPP']
He denied any fevers  chills or night sweats,['NPP']
He denied any history of similar symptoms in the past and has had no prior history of angina or myocardial infarction,['NPP']
He denied ever having any chest pain  chest pressure  shortness of breath  dyspnea on exertion and he was discharged to home,['NPP']
He denied fevers  chills  nausea or vomiting  chest pain or diaphoresis,['NPP']
He denies a history of aspiration events or choking with food intake,['NPP']
He denies any CP  NVD  abdominal pain  or HA,['NPP']
He denies any recent chest pain  palpitations  headache  confusion  weakness  numbness  abd pain  or hematuria,['NPP']
He denies any visual symptoms or corticaltype symptoms,['NPP']
He denies chills  no chest pain  no LE swelling,['NPP']
He denies diaphoresis or nausea,['NPP']
He did have a small troponin leak  felt to be related to right heart strain in the setting of Ppulmonale related to clot burden,"['NPP', 'PIP']"
He does not have wheezing  claudication or gastrointestinal bleeding,['NPP']
He gets cold easily but denies fevers,['NPP']
He had Dorsalis pedis in radial pulses  hands and feet notably tremulous without asterixis,['NPP']
He had a cardiac catheterization performed which revealed a three vessel coronary artery disease with an occluded RCA  7080 proximal LAD  and a high grade left circumflex lesion after the OM with distal left circumflex occlusion,['NPP']
He had a left pupil that was in unequal in size with a keyhole appearance consistent with a coloboma,"['NPP', 'PIP']"
He had a past history of ischemic cardiomyopathy with an ejection fraction of 10  mild aortic stenosis and a right middle cerebral artery territory stroke in 0794,['NPP']
He had also some increased shortness of breath and a 10 pound weight gain and new three to four pillow orthopnea with a dry cough,['NPP']
He had been admitted to the St Margaret s Center for Women  Infants multiple times early in 2013 for management of encephalopathy and ascites,['NPP']
He had episodes of bradycardia without subsequent fall in blood pressure at the beginning of his admission,"['NPP', 'PIP']"
He had experienced some constipation for the few months prior with lighter colored stools  darkened urine and fatigue for months with increased shortness of breath  orthopnea and dyspnea on exertion,['NPP']
He had no chest pain  palpitations  diaphoresis  or nausea,['NPP']
He had no complications and no subsequently pancreatitis,['NPP']
He had no murmurs  rubs  or gallops,['NPP']
He had no recurrent chest pain or shortness of breath throughout admission,['NPP']
He had no symptoms of chest pain or myocardial ischemia,['NPP']
He had stertorous breathing  positional tremors of the left upper extremity  a spastic left hemiparesis in flexion,['NPP']
He has a chronic cough with clear sputum,"['PIP', 'NPP']"
He has a history of chronic renal insufficiency likely secondary to hypertension and was admitted with a creatinine of 16,"['PIP', 'NPP']"
He has a history of hypertension  diabetes  and high cholesterol,['NPP']
He has a history of peripheral neuropathy  kidney transplantation in 2003 secondary to diabetic nephropathy  as well as throat cancer in 2004 treated with local resection and radical neck dissection on the left as well as postoperative radiation,"['NPP', 'PIP']"
He has a recent history of dyspnea on exertion on exertional chest pain which has increased over the last several weeks and is relieved by sublingual nitroglycerin,['NPP']
He has had chronic bilateral lower extremity swelling since his transplant but the right lower extremity swelling was noticeably increased,['NPP']
He has had no significant episode of tachycardia or blood pressure alteration during the final days of hospitalization,['NPP']
He has had symptoms of dribbling  stress incontinence  hematuria  but has no dysuria,"['PIP', 'NPP']"
He has had uncoordination of his feet and began having a cane four to five months ago with the increasing weakness,['NPP']
He has no bleeding or clotting problems,['NPP']
He has no known clotting disorder but did have trauma to leg prompting immobility and stasis,"['NPP', 'PIP']"
He has remained without any chest pain following this procedure and his sternal wound is clean  dry and intact at the end of the procedure,['NPP']
He has two sisters  one with diabetes  and six brothers  one with diabetes,['NPP']
He identified no bleeding source  but felt that the risk of nasal hemorrhage on Coumadin could be minimized interventional neuroradiology occlusion of the arteries to the nose bilaterally,['NPP']
He is a 39 yearold gentleman with hyperlipidemia and smoking who presented with acute onset of chest pain since five in the morning with radiation to the left arm and nausea,"['NPP', 'PIP']"
He is being discharged to rehabilitation to follow up for XRT given the fact that his pathology revealed squamous cell cancer extending deep to the margin as well as positive level II nodes,['NPP']
He is not ambulatory and is very deconditioned secondary to several complications within the past two months related to an AICD pocket infection,"['NPP', 'PIP']"
He later presented with increasing back pain  and metastatic disease was documented,['NPP']
He presented to DeaconessNashoba Hospital Hospital and the first EKG was found to have ST elevations in V1V3 of 12 mm with T wave inversions in V46  I and L  which progressed to 30167 W Seventh Ave elevations within 20 minutes,['NPP']
He remained unresponsive with poor airway protection,['NPP']
He reported that he began with difficulty buttoning his shirt for many years since after a stroke but now reports that on occasion she would ask him why he was doing certain things and he could not give a concrete example,['NPP']
He subsequently became hypotensive and bradycardiac in the Catheterization Laboratory which responded to IV fluids  dopamine  Atropine  and he was then transferred to the CCU for further monitoring,['NPP']
He then became dusky and cyanotic  and stopped breathing on his own,['NPP']
He then went to the Operating Room on 20160314 where he had resection of the left face squamous cell cancer by Dr Langhorne and split thickness and full thickness skin grafting of the defects on 20160314,['NPP']
He tolerated the procedure well with no complications except postoperatively  his voice was hoarse,['NPP']
He underwent a head CT scan to rule out intracranial pathology leading to diabetes insipidus,"['PIP', 'NPP']"
He underwent catheterization on 20160405 which revealed a left ventricular ejection fraction of 50  no mitral regurgitation  insufficiency or hypokinesis,['NPP']
He was also found to have dilated pancreatic ducts with calcifications consistent with chronic pancreatitis,"['NPP', 'PIP']"
He was also seen by spine who repeated the MRI and this showed L34 osteomyelitis and discitis and an epidural abscess  5cm,['NPP']
He was also started on antibiotics for possible bronchitis or communityacquired pneumonia,['NPP']
He was at Orlak on the day of admission and was found unresponsive with left tonicclonic movements  greater in the arms than in the legs,['NPP']
He was awake  alert  uncomfortable secondary to incisional tenderness at neck site as well as right iliac graft site,"['NPP', 'PIP']"
He was essentially bed bound for 3 days prior to admission  unable to ambulate,"['PIP', 'NPP']"
He was found on physical exam to have an asymmetric prostate with prominence on the left and a question of a nodule,"['NPP', 'PIP']"
He was noted to have an episode of desaturation related to feeding with desaturations in the 70 percent,['NPP']
He was noted to have some apnea and bradycardic spells of prematurity and was therefore started on caffeine,['NPP']
He was raking leaves on 0402 and then developed episodes of mid chest pain and burning which radiated to the left arm,['NPP']
He was reported to have had a myocardial infarction in the past  EKG positive for ischemia  exercise tolerance test positive  cardiac catheterization positive  the patient is now status posta threevessel coronary artery bypass graft in 1987,['NPP']
He was ruled out for tuberculosis with an induced sputum x 3  which showed no AFB,['NPP']
He was seen by his primary care physician the day before admission and complained of two weeks of increasing shortness of breath and fatigue  weight gain and abdominal fullness,['NPP']
He was seen in FLFDMC where he was noted to have jaundice and newly palpable liver edge,['NPP']
He was started on po steroids and to CMED for management of COPD exacerbation but he appeared in more respiratory distress overnight and was started on IV SoluMedrol and more frequent nebulizers for COPD,['NPP']
He was taken to Wayskemedcalltown Talmi and transferred to Heaonboburg Linpack Grant Medical Center with a computerized tomography scan showing a 1x2 thalamic capsular hemorrhage without superficial mass effect,['NPP']
He was taken to the Cardiac Catheterization Lab where cath showed topnormal LVEDP at 12  no AF  widely patent RCA stent  mild CAD in the left coronary artery symptom  widely patent diagonal 1 at the site of prior PTCA,['NPP']
He was to return to the hospital with any signs of shaking chills or fever,['NPP']
He was told to call a doctor or come to the emergency room should he have any further troubles  breathing  chest pain  or fevers,['NPP']
He was told to return to the emergency department if he had any chest pain  pressure  difficulty breathing  nausea  lightheadiness or dizziness,['NPP']
He was transferred to the CC for monitoring and he denied having further pain  shortness of breath  nausea or vomiting,['NPP']
He was transfused with 3 u packed cells for a hematocrit of 21  post transfusion HCT was 261  there was a questionable transfusion reaction at the end of his first unit of packed cells  he did subsequently receive the remaining 2 units without any further reaction,['NPP']
Head  eyes  ears  nose and throat  polypoid lesion just inferior to the left zygoma  elevated superiorly  with visible bone,['NPP']
Head computerized tomography scan on 1019  3 centimeter hyperdensity within the right putamenal area in the right external capsusle consistent with intraparenchymal hematoma with mild local mass effect and surrounding edema,"['NPP', 'PIP']"
Head computerized tomography scan showed 15 to 2 centimeter bleed in the right thalamus extending to the internal capsule with mild distortion only  no shift,"['NPP', 'PIP']"
Heart exam revealed a soft S1 and S2  no murmur was heard  no S3,['NPP']
Heart exam was regular rate and rhythm  tachycardic  with a flat jugular venous pressure,['NPP']
Heart initially tachycardia  grade II  VI systolic ejection murmur at the left sternal border,['NPP']
Heart is regular without murmurs  rubs  or gallops,['NPP']
Heart was regular with a I  VI systolic ejection murmur without jugular venous distention,['NPP']
Her 0527 CXR post procedure wo PNX  effusion much improved  yet her 0528 CXR worse than 0527 with some reaccumulation of right pleural effusion,['NPP']
Her abdomen is soft and nontender with a well healed left lower quadrant incision from her kidney transplantation,['NPP']
Her abdomen remained tender and distended despite attempted decompression,['NPP']
Her abdomen was notable for voluntary guarding but no involuntary guarding or rebound  mild right lower quadrant tenderness greater than left lower quadrant  nondistended,['NPP']
Her affect was slightly inappropriate at times  for example  singing or humming along while performing some of the motor tasks and giving the impression of indifference to the deficits that were demonstrated on the examination,"['NPP', 'PIP']"
Her angiography showed a right proximal popliteal occlusion  anterior tibial dominant foot vessel,['NPP']
Her diabetes mellitus has been complicated by retinopathy and nephropathy as well as peripheral neuropathy,"['NPP', 'PIP']"
Her electrocardiogram revealed normal sinus rhythm  left atrial enlargement  left axis deviation  poor Rwave progression in V1 through V4  consistent with marked clockwise rotation  cannot rule out an old anteroseptal wall myocardial infarction,"['NPP', 'PIP']"
Her electrocardiogram showed a new right bundle branch block and left anterior hemiblock,['NPP']
Her extremities were without clubbing  cyanosis  edema  or rash  there were some older hematomas in the bilaterally shins,['NPP']
Her gait remained severely ataxic  likely secondary to sensory deafferentation  as well as involvement of crossing pontine cerebellar fibers,"['PIP', 'NPP']"
Her hearing got progressively worse and the sound of static increased,"['PIP', 'NPP']"
Her heeltoshin and fingertonose testing was fully intact bilaterally without ataxia or tremor,['NPP']
Her left arm has developed a flexure contraction and she reports intermitttent pain in the left arm and leg which occurs both spontaneously and is also triggered by contact,['NPP']
Her left knee had 5 degrees of valgus  120 degrees of flexion  full extension and slight valgus instability,['NPP']
Her mental status also had decreased from admission and her urine output was minimal  225cc over the past 12 hours,['NPP']
Her neck showed no JVD  there was a slow carotid upstroke bilaterally  there were bilateral carotid bruits versus transmitted murmur,['NPP']
Her pain resolved after surgery and she has been doing well since  although at baseline now she is minimally ambulatory from bed to commode,['NPP']
Her physical examination remained relatively unchanged  with resolution of the subtle left hand weakness and right facial weakness,['NPP']
Her postop course was uneventful until one day prior to admission when she developed abdominal pain,['NPP']
Her risk factors for coronary artery disease included a positive family history and an elevated cholesterol level,"['NPP', 'PIP']"
Her son reports that she then developed a headache and fevers started three days ago which were treated with tylenol,['NPP']
Her speech became slurred  this was followed a few seconds after by weakness and numbness of her arm and leg,['NPP']
Her speech was fluent with no phasic or praxic problems  dysarthric,['NPP']
Here  had T wave flattening laterally and inferiorly with pain that resolved pain free  but not clear that lead placement is the same,"['NPP', 'PIP']"
His abdomen is soft  nontender  nondistended,['NPP']
His abdomen was scaphoid  nondistended  nontender with positive bowel sounds,['NPP']
His coronary arteries revealed an 80 stenosis and a large OM,['NPP']
His course was then complicated by fevers and neutropenia which were treated with antibiotics and a diffuse erythroderm felt to be a drug reaction,"['NPP', 'PIP']"
His extremities were without cyanosis  clubbing  or edema,['NPP']
His father recently died of ESRD and diabetes,['NPP']
His heart was regular with no murmurs  rubs or gallops and his radial and DP pulses were both 2+ bilaterally and equal,['NPP']
His hemoglobin A1C levels actually came back within normal limits  however  the wide excursions of his sugars were consistent with possible diabetes,"['NPP', 'PIP']"
His melanoma was originally diagnosed last fall when he presented with lesions in the liver and spleen  and a chest CT showed left upper lobe nodules,"['NPP', 'PIP']"
His most recent echocardiogram in April of 1996 showed an ejection fraction of 20 with a thin fibrotic septum with akinesis and moderately severe hypokinesis in all other regions except for the lateral wall,['NPP']
His neck was supple with no jugular venous distention or thyromegaly,['NPP']
His neck was supple without masses or bruits,['NPP']
His neurological examination at that time was nonfocal and the head was atraumatic without any evidence of a hematoma,['NPP']
His neurologist was contacted  Dr Cap  and the exact of his problems was not demonstrated during this hospitalization  however  they felt that this could possibly be an autonomic type neuropathy maybe secondary to some underlying diabetic process,"['NPP', 'PIP']"
His pain here has been controlled  initially on Oxycontin with morphine for breakthrough pain,['NPP']
His past medical history is significant for prostate cancer  benign prostatic hypertrophy  hypothyroidism  status post radiation for non Hodgkin s lymphoma  chronic painless hematuria  degenerative joint disease and history of a murmur,['NPP']
His penis had a 12 cm ulcer with yellowish discharge,"['PIP', 'NPP']"
His right tib  fib fracture was repaired by Orthopedics on 1027  postoperatively there were no complications,['NPP']
His stools were noted to be Guaiac positive at the outside hospital and there was still concern for possible GI bleed given continued Guaiac positive stools during this admission and a slight drop in his hematocrit from 39 to 33,"['NPP', 'PIP']"
His urinalysis showed marked occult blood and positive white blood cell screen but was otherwise negative,['NPP']
His voice became slurred and he had a mild central dull headache,['NPP']
His wife noted personality changes with increased irritability,"['NPP', 'PIP']"
His wound remained clean and dry and showed no signs of infection and healed well,"['NPP', 'PIP']"
History is difficult to obtain from patient dt somnolence and lack of desire to participate in interview  but per Frank note he was diaphoretic and  writing in pain  vomiting clear substance,['NPP']
History of coronary artery disease status post silent myocardial infarction in the past and threevessel coronary artery bypass graft in 1987,['NPP']
History of diverticulitis  status post cholecystectomy  status post appendectomy  and hypertension,['NPP']
History of gastrointestinal intolerance to Tetracycline  Erythromycin  declomycin associated with edema and rash  Talwin associated with disorientation and gastrointestinal symptoms  Dilantin has caused rash and edema  morphine associated with itching and gastrointestinal symptoms  Demerol unclear,['NPP']
History of multinodular goiter  history of hypertension  history of subtotal thyroidectomy,['NPP']
However  a septic component to the hypotension was also considered as the pt was found to have citrobacter in her urine and C diff in her stool,"['NPP', 'PIP']"
However  at this point  his liver function test abnormalities appeared more consistent with a cholestatic picture with his direct bilirubin being 121 and total being 141,"['PIP', 'NPP']"
However  given his rapid clinical decline  this was deferred and I do not suspect that he will be a candidate for this  as the degree of his decline bodes a poor prognosis for him,['NPP']
However  he does require diuresis to prevent increased volume overload in his lungs from his hypoalbunemic state,['NPP']
However  he still appeared volume overloaded with minimal improvement in his oxygen requirement,['NPP']
However  her white blood cell count was never really elevated and she did not have a bandemia,['NPP']
However  his course was otherwise complicated by discovery of persistently elevated blood sugars and Endocrinology was consulted to rule out possible newly diagnosed diabetes,['NPP']
However  on 050792 there was a a question of a new event with addition to the left upper extremity weakness  some noted right upper and right lower extremity discoordination,['NPP']
However  on postoperative day number two  the patient in the afternoon noticed some tingling in her hands and also some tingling hear her perioral region,"['NPP', 'PIP']"
However  one day prior to admission the patient developed right lower extremity pain and could not walk secondary to the pain,['NPP']
However  she has no vomiting and only mild nausea with medications,['NPP']
However  subsequent it was determined that the patient s hypotension may have been related to his rapid ventricular response and right heart failure,"['NPP', 'PIP']"
However  they felt this event could not account for his new  severe global deficit  this was thought to be secondary to a more pervasive process  likely anoxic encephalopathy  for which the prognosis is extremely grim,"['PIP', 'NPP']"
However  with persistent abdomen distention  there is likely restrictive deficit and  in addition  after each tap  he at times became hypotensive and with some mild fluid resuscitation decompensated with pulmonary edema  requiring both albumin and Lasix to try to mobilize third space fluids,['NPP']
Hypercholesterolemia,['NPP']
Hypertension  CVA 2001  2002 diabetes  laryngeal cancer  right CEA  prostatectomy for BPH  total knee replacement  status post appendectomy,['NPP']
Hypertension  asthma  obesity  history of heart murmur  hemorrhoids  whooping cough as a child,['NPP']
Hypertension  asthma for 10 years  no hospitalizations  obesity  history of heart murmur  hemorrhoids and whooping cough as a child,['NPP']
Hypertension  possible peptic ulcer disease 1959  history of left ankle and knee fractures  1980,['NPP']
Hypertension for 20 years  high cholesterol  coronary artery disease with episodes of angina  no history of myocardial infarction  exercise treadmill or evaluation,"['NPP', 'PIP']"
Hypertension was managed with beta blocker and ACE inhibitor and Integrilin was continued post MI for 18 hours,['NPP']
Hypotension  Pt became hypotensive following the large volume paracentesis despite replacement with albumin,['NPP']
Hypoxia and shortness of breath,['NPP']
I  heparin for PTT 5070 durin enzyme leak  metoprolol 12 QID,['NPP']
ID  afebrile  no wbc  started on Azithromycin for COPD flare,['NPP']
ID  initially had leukocytosis at admission  with chest CT showing possible underlying consolidations vs atelectasis  levoflox started 0524 and subsequently stopped  no consolidations on CXR and afebrile,['NPP']
IF SIGNS AND SYMPTOMS OF INFECTION  SUCH AS FEVERS  CHILLS  PURULENT DISCHARGE FROM WOUND  INCISION SITE  INCREASED REDNESS  INCREASED PAIN  PLEASE CALL OR GO TO THE EMERGENCY ROOM,"['PIP', 'NPP']"
III  VI systolic click and irregularly irregular rhythm,['NPP']
IIVI SEM at LSB with radiation to apex,"['NPP', 'PIP']"
IMPRESSION  Linear right temporal calvarial fracture extending into the mastoid process with small associated right posterior convexity subdural hematoma and pneumocephalus,"['PIP', 'NPP']"
IMPRESSION  Moderate symmetric eft ventricular hypertrophy with severe global biventricular hypokinesis cw diffuse process  toxin  metabolic  cannot exclude myocarditis  in the absence of LVH on ECG  an infiltrative process should also be considered,"['NPP', 'PIP']"
IMPRESSION  Moderate to large pericardial effusion  minimal fluid anteriorly  1cm   bloody,"['NPP', 'PIP']"
IMPRESSION  No new cortical territorial infarction or hemorrhage is identified,['NPP']
IMPRESSION  Unchanged moderate bilateral pleural effusions and mild CHF,['NPP']
INDICATION  94yearold woman with mental status changes  now with abdominal pain and hypertension,['NPP']
IVF pregnancy complicated by IUGR  2 vessel cord  normal fetal echo reverse diastolic flow and demise of twin A at 27 weeks,"['NPP', 'PIP']"
If any abdominal pain  fever or dizziness  go to the Emergency Room,['NPP']
If fevers  chills  nausea  vomiting  diarrhea  increasing pain with food please call Dr Gaetzfreierm aposs office or PCP,['NPP']
If symptoms continue to be overwhelming return to V or call 19032635797,"['NPP', 'PIP']"
If the patient experiences any chest pain  shortness of breath  nausea  vomiting  fevers  chills  please return to the emergency room,['NPP']
If there is clear drainage from your incisions  cover with a dry dressing,"['PIP', 'NPP']"
If you develop trouble breathing  worsening pain  vomiting or any other concerns please return to the ED for further evaluation,['NPP']
If you experience CP  SOB  dizzyness  or any other symptoms that concern you please call your PCP or return to the ER,['NPP']
If you experience clear drainage from your wounds  cover them with a clean dressing and stop showering until the drainage subsides for at least 2 days,"['NPP', 'PIP']"
If you experience fever gt 1004  bleeding gt 1 pad  hour  foul smelling discharge  abdominal pain  or other worrisome symptoms  please call your doctor or return to the hospital,['NPP']
If you have chest pain  shortness of breath  diahrrea or fevers please contact your PCP,['NPP']
If you have continued fevers  worsening abdominal pain  discharge or other worrisome symptoms  please return to the emergency department,['NPP']
Immediately there after he was very short of breath  felt lightheaded again and called 911,['NPP']
Immunizations  recommended Synagis RSV prophylaxis should be considered from November through March for infants who meet any of the following 3 criteria  born at less than 32 weeks  born between 32 and 35 weeks with 2 of the following  daycare during RSV season  a smoker in the household  neuromuscular disease and weight abnormalities or school age siblings with chronic lung disease,['NPP']
Impression  mildly dilated right ventricle  small  hyperdynamic left ventricle  at least moderate pulmonary hypertension,['NPP']
Impression on the anterior aspect of the lower spinal cord at T1112 by disc bulge,"['PIP', 'NPP']"
Impression was that this was an 83yearold female with cardiac history  dyspnea on exertion  increased calcium and hyperparathyroidism who presents for parathyroidectomy,"['NPP', 'PIP']"
In 2003  he had a non ST elevation MI  came to the RWH  and had a cath done  which showed a 40 RCA  which was hazy,"['NPP', 'PIP']"
In ER co dyspnea and was noted to have mental status changes,['NPP']
In September 1992 CT myelogram showed a lateral L1 S1 disc bulge and small L44 bulge,['NPP']
In TSICU  developed MRSA pneumonia with question of aspiration  treated Zosyn  vanc  levo  then 2 week course of Linazolid with resolution of fevers and decreased pulmonary secretions,"['PIP', 'NPP']"
In addition  he had slight shortness of breath but denies headache  change in vision  dizziness  nausea  vomiting  abdominal pain  change in bowel or urinary habits  or fevers  chills  and sweats,['NPP']
In addition  he has hypertension  for which he receives Metoprolol and he has hypercholesterolemia  for which he receives nothing at this time,['NPP']
In addition  on telemetry she developed complete heart block and hypotension requiring temporary pacing wire and then a permanent pacemaker implantation on 080393,"['NPP', 'PIP']"
In addition  she has some dysphagia  particularly has had some difficulties with swallowing,"['PIP', 'NPP']"
In addition  the patient received the abovedescribed diagnostic procedures  which demonstrated injuries limited to a posterior scalp laceration  left fractured clavicle  left fractured radius  right thigh hematoma  and right leg laceration,"['NPP', 'PIP']"
In addition  there was a T11 metastasis with cord compression,"['PIP', 'NPP']"
